fks,rks,id_fcs,id_rcs,dts,id_pfs
34,93,4,2,0.1,0
54,155,7,9,0.4,1
65,102,2,5,0.8,2
65,119,3,0,0.1,2
54,84,12,10,0.6,1
34,155,3,4,0.9,0
70,102,8,7,0.4,1
75,137,10,10,0.5,2
44,102,5,6,0.9,1
49,128,10,13,0.8,0
60,75,1,2,0.2,1
60,146,9,5,0.7,2
44,93,0,8,0.1,0
39,119,11,2,0.4,0
80,84,6,13,0.8,2
75,137,2,11,1.0,1
34,75,7,1,0.5,0
54,146,4,8,0.2,1
70,111,13,4,0.7,2
70,146,0,13,0.3,0
49,111,9,3,0.9,1
34,137,6,9,0.6,2
75,75,11,6,0.2,1
80,119,7,3,0.2,0
39,84,1,7,0.8,2
49,155,13,0,1.0,2
60,93,5,11,0.5,0
60,128,12,8,0.8,1
49,75,3,4,0.4,2
39,146,8,11,0.1,1
80,111,2,1,0.6,0
70,155,5,1,0.7,0
39,102,11,12,0.3,2
54,128,1,6,0.4,2
65,93,9,9,1.0,0
65,146,5,6,0.5,2
54,111,11,9,1.0,1
39,128,1,3,0.8,0
70,75,10,13,0.2,1
80,119,12,11,0.1,2
44,84,4,0,0.6,0
49,146,8,7,0.9,0
60,93,2,3,0.3,2
60,128,7,1,1.0,1
49,75,2,11,0.5,0
39,137,13,4,0.3,1
80,111,4,8,0.7,2
75,155,0,9,0.6,1
34,102,8,5,0.1,0
49,119,6,12,0.4,1
70,93,12,1,0.8,2
70,128,2,7,0.2,0
54,93,7,3,0.8,1
34,155,4,10,1.0,2
75,102,13,0,0.5,0
80,137,9,2,0.3,0
39,111,0,13,0.9,1
44,128,11,6,0.6,2
60,75,6,10,0.2,1
60,155,10,12,0.7,0
49,93,5,2,0.3,2
44,119,10,8,0.4,2
75,84,1,5,1.0,0
70,137,3,4,0.9,1
34,84,12,8,0.4,2
54,146,3,1,0.1,1
65,111,8,11,0.6,0
65,137,13,10,0.4,0
54,75,5,6,0.9,2
34,146,7,13,0.6,2
75,111,1,2,0.1,0
75,155,6,0,0.2,0
44,93,11,10,0.8,1
49,119,0,4,0.9,2
60,84,9,7,0.5,1
65,137,1,12,0.8,1
44,102,9,1,0.4,2
39,128,5,7,0.1,2
80,75,11,4,0.7,0
75,119,8,5,0.7,1
34,84,3,9,0.2,2
54,155,12,2,0.5,1
65,102,4,12,1.0,0
70,155,10,3,0.2,2
54,102,1,7,0.6,1
34,128,10,0,0.9,0
75,93,5,11,0.3,1
80,128,3,13,0.5,2
39,75,8,3,1.0,1
44,146,3,9,0.8,0
60,111,12,6,0.2,1
60,119,4,2,0.6,1
49,84,13,12,0.1,0
44,155,2,5,0.4,1
80,93,7,9,0.8,2
70,146,11,8,1.0,2
39,111,6,5,0.4,0
54,137,9,11,0.3,0
65,84,0,0,0.7,2
65,119,8,12,0.9,1
54,84,0,2,0.3,0
34,146,12,9,0.1,1
70,93,6,5,0.6,2
80,146,2,5,0.8,1
44,111,7,8,0.2,0
49,137,4,1,0.5,1
60,75,13,11,0.9,2
60,155,4,7,0.4,2
44,102,12,3,0.8,0
39,119,2,11,0.7,0
80,84,8,0,0.1,2
75,128,11,3,0.2,2
34,75,6,13,0.7,1
49,137,9,6,1.0,0
70,102,0,9,0.5,1
65,146,12,1,0.6,1
54,111,3,12,0.2,2
34,128,8,4,0.3,1
75,75,3,8,0.9,0
80,128,5,9,1.0,0
39,93,10,5,0.5,2
44,155,1,12,0.2,2
65,102,10,2,0.8,0
60,137,0,6,0.1,0
49,84,9,10,0.6,1
44,146,6,3,0.8,2
75,111,11,13,0.4,1
75,155,7,10,0.5,0
34,93,2,0,1.0,2
54,119,13,7,0.7,2
65,84,4,4,0.3,0
65,146,2,2,0.9,1
54,93,7,13,0.5,2
34,119,4,5,0.2,1
70,84,13,8,0.8,0
80,128,9,8,0.6,1
44,75,1,4,0.1,2
49,146,11,11,0.3,2
60,111,5,1,0.9,0
65,119,11,4,0.5,0
44,93,6,7,1.0,1
39,155,8,0,0.7,2
80,102,0,10,0.3,1
75,137,5,13,0.1,0
34,102,13,2,0.7,2
54,128,1,10,0.8,2
70,75,7,6,0.4,0
70,128,6,11,0.7,2
49,75,11,1,0.2,0
34,137,0,8,0.5,0
75,111,9,5,1.0,2
80,155,13,6,0.9,1
39,102,4,9,0.3,0
44,119,7,1,0.2,1
60,93,2,12,0.6,2
60,146,8,9,0.3,2
49,111,3,6,0.7,1
39,137,12,13,1.0,0
80,84,3,3,0.4,1
70,119,1,0,0.4,2
39,84,10,11,0.9,1
54,155,5,3,0.6,0
65,102,10,7,0.1,1
65,155,7,1,0.3,1
54,102,2,11,0.9,2
39,119,13,4,0.6,1
70,84,4,8,0.1,0
80,137,1,8,0.2,1
39,84,9,5,0.8,2
49,146,5,13,0.9,1
60,111,11,2,0.5,0
60,119,6,6,0.8,0
49,93,11,10,0.4,2
39,155,0,2,0.1,2
80,102,8,13,0.6,0
75,137,13,10,0.7,0
34,111,5,0,0.3,1
49,128,7,7,0.5,2
70,75,1,4,1.0,1
70,128,11,12,0.2,1
54,75,6,1,0.6,0
34,137,9,9,0.9,1
75,102,0,6,0.3,2
80,155,4,4,0.5,2
39,102,13,8,1.0,0
44,119,2,1,0.8,0
65,93,7,11,0.2,2
60,146,3,7,0.6,2
49,111,8,3,0.1,1
44,128,3,11,0.4,0
75,75,12,0,0.9,1
70,119,10,3,1.0,2
34,84,1,13,0.4,1
54,146,10,6,0.3,0
65,93,5,9,0.7,2
65,119,0,11,0.5,1
54,84,8,1,0.9,0
34,155,6,8,0.8,1
75,93,12,5,0.2,2
75,146,7,5,0.1,2
44,111,1,9,0.6,0
49,137,13,2,0.9,0
60,75,4,12,0.4,2
65,155,12,9,1.0,2
44,102,4,6,0.5,1
39,128,8,13,0.2,0
80,93,2,3,0.7,1
75,128,6,0,0.7,2
34,75,11,11,0.1,0
54,146,0,3,0.4,0
65,111,9,7,0.8,2
70,137,3,2,0.2,0
49,102,12,12,0.8,2
34,128,3,5,1.0,2
75,75,8,9,0.5,0
80,119,10,7,0.3,1
39,93,5,4,0.9,2
44,155,10,12,0.6,1
60,102,1,1,0.2,0
60,137,9,4,0.7,0
49,75,0,7,0.3,1
44,146,11,0,0.4,2
80,111,6,10,1.0,1
70,146,2,13,0.8,0
34,93,7,3,0.4,1
54,119,4,10,0.1,2
65,84,13,6,0.6,1
65,137,5,7,0.9,0
54,84,13,4,0.5,1
39,146,1,10,0.2,2
70,111,7,0,0.8,1
80,155,11,2,0.6,0
44,93,6,13,0.1,2
49,119,9,6,0.3,2
60,84,0,10,0.9,0
60,146,9,12,0.5,1
44,111,1,2,1.0,2
39,128,11,9,0.7,1
80,75,5,5,0.2,0
75,128,3,4,0.1,1
34,93,8,7,0.7,2
54,155,3,1,0.8,1
70,102,13,12,0.4,0
65,155,1,6,0.8,2
54,102,10,9,0.2,0
34,119,5,3,0.5,0
75,84,10,13,1.0,2
80,128,8,11,0.9,2
39,75,3,0,0.3,1
44,137,12,7,0.1,0
65,102,3,3,0.6,1
60,119,13,0,0.3,2
49,84,4,11,0.7,0
44,155,7,5,1.0,0
75,93,2,8,0.5,2
75,146,6,9,0.4,1
34,111,11,5,0.8,0
54,137,0,12,0.6,1
65,75,9,1,0.1,2
65,146,11,3,0.9,2
54,111,5,7,0.3,0
34,137,10,0,0.1,0
70,84,1,11,0.6,2
75,119,4,13,0.8,2
44,84,12,3,0.2,1
49,155,2,9,0.5,0
60,93,8,6,0.9,1
65,128,2,1,0.4,1
44,75,7,12,0.8,0
39,137,4,5,0.7,0
80,111,13,9,0.1,2
75,155,8,8,0.3,1
34,102,0,4,0.7,0
54,128,12,11,1.0,1
70,93,6,1,0.5,2
70,119,7,10,0.6,0
49,93,2,6,0.2,1
34,155,13,13,0.3,2
75,102,4,2,0.9,1
80,137,0,0,1.0,0
39,111,9,10,0.5,1
49,128,6,3,0.2,2
60,75,11,7,0.7,1
60,146,5,11,0.1,1
49,93,10,1,0.6,2
44,119,1,8,0.9,1
80,84,10,4,0.4,0
70,128,12,5,0.4,0
39,75,3,8,1.0,2
54,146,8,2,0.7,2
65,111,3,12,0.3,0
65,128,12,2,0.8,2
54,93,3,13,0.2,1
39,155,8,6,0.5,0
70,102,3,10,0.9,1
80,146,5,7,0.9,2
39,111,10,4,0.4,0
49,128,1,10,0.1,0
60,75,10,0,0.6,1
60,155,0,4,0.2,1
49,93,9,8,0.7,0
39,119,6,1,1.0,1
80,84,11,12,0.5,2
75,137,7,13,0.4,2
34,75,2,2,0.8,0
49,146,13,8,0.7,0
70,111,4,5,0.1,2
70,146,9,11,1.0,0
54,111,0,0,0.5,2
34,137,11,7,0.2,2
75,75,6,3,0.8,0
80,119,1,6,0.6,0
39,84,7,9,0.1,1
44,146,5,3,0.3,2
60,93,13,13,0.9,1
60,128,3,9,0.4,1
49,75,12,6,1.0,2
44,137,2,12,0.7,1
75,102,8,1,0.3,0
70,155,11,1,0.1,1
34,102,5,11,0.6,2
54,119,9,4,0.8,1
65,84,1,8,0.4,0
65,155,6,13,0.6,0
54,102,11,3,0.1,1
34,119,0,10,0.3,2
70,93,9,6,0.9,1
75,128,13,3,0.9,0
44,75,4,7,0.5,1
49,137,7,0,0.2,2
60,111,2,11,0.8,1
65,119,8,8,0.1,0
44,84,3,5,0.7,2
39,155,12,11,0.8,2
80,102,3,1,0.4,0
75,146,1,2,0.5,1
34,111,10,12,1.0,2
54,137,5,5,0.7,1
65,84,10,9,0.3,0
70,137,2,0,0.9,2
49,75,8,10,0.3,1
34,146,4,4,0.2,0
75,111,12,7,0.6,1
80,146,9,10,0.7,2
39,93,0,6,0.2,0
44,119,10,13,0.5,0
60,84,5,2,1.0,2
60,137,12,5,0.4,1
49,102,6,9,0.9,0
44,128,8,2,0.6,1
80,75,0,12,0.1,2
70,119,4,12,0.3,2
39,93,13,1,0.7,0
54,155,2,8,1.0,1
65,102,7,4,0.4,2
65,137,2,9,0.1,2
54,111,7,5,0.6,0
39,128,4,12,0.9,0
70,75,13,2,0.3,2
80,128,9,1,0.5,1
44,93,0,12,1.0,0
49,155,11,4,0.8,1
60,102,6,7,0.2,2
60,137,10,10,0.6,2
44,84,5,0,0.1,0
39,146,10,7,0.4,0
80,111,1,4,0.8,1
75,155,3,6,1.0,2
34,102,12,10,0.5,1
49,119,3,2,0.3,0
70,84,8,13,0.7,1
70,119,5,5,0.3,1
54,84,11,8,0.9,2
34,146,1,0,0.6,1
75,93,9,11,0.2,0
80,146,13,12,0.2,1
39,111,4,2,0.7,2
44,128,7,9,1.0,1
65,75,2,5,0.5,0
60,155,7,3,0.8,0
49,102,1,13,0.4,1
44,119,13,6,0.1,2
75,93,5,9,0.6,1
75,128,0,7,0.7,0
34,75,9,3,0.3,2
54,137,6,11,0.4,2
65,111,12,0,1.0,0
65,128,10,6,0.2,1
54,75,1,9,0.8,2
34,137,10,1,0.9,1
70,111,5,12,0.5,0
80,155,3,11,0.4,0
44,102,8,1,0.9,2
49,128,3,8,0.6,2
60,93,12,4,0.1,0
65,146,4,0,0.7,0
44,111,13,10,0.2,1
39,137,2,3,0.5,2
80,84,7,7,1.0,1
75,119,11,9,0.8,0
34,84,6,6,0.4,1
54,155,9,13,0.1,2
70,93,0,3,0.7,1
70,155,13,8,0.5,2
49,93,5,4,1.0,0
34,119,7,11,0.8,0
75,84,2,1,0.2,2
80,137,6,2,0.2,1
39,75,12,12,0.6,0
49,146,0,5,0.9,1
60,111,8,8,0.3,2
60,119,0,13,1.0,2
49,84,9,2,0.4,0
39,155,6,10,0.3,0
80,102,11,6,0.7,2
70,137,8,4,0.6,2
39,102,2,7,0.1,1
54,128,12,0,0.4,0
65,75,4,10,0.8,1
65,119,10,8,0.4,0
54,84,1,4,1.0,2
39,155,10,11,0.7,2
70,102,5,1,0.3,0
80,137,3,1,0.1,0
39,102,8,12,0.6,1
49,128,3,5,0.8,2
60,75,12,9,0.4,1
60,146,4,13,1.0,1
49,93,13,3,0.5,2
39,119,2,9,0.2,1
80,84,7,6,0.8,0
75,137,11,3,0.6,1
34,75,6,7,0.2,2
49,146,9,0,0.3,1
70,111,0,11,0.9,0
70,146,13,5,0.2,2
54,111,5,8,0.7,1
34,137,7,2,1.0,0
75,84,1,13,0.5,1
80,119,6,11,0.4,2
39,84,11,1,0.8,0
44,155,0,8,0.7,0
65,93,9,4,0.1,2
60,128,1,0,0.8,1
49,75,9,10,0.2,0
44,146,5,3,0.5,1
80,111,11,7,0.9,2
70,155,7,10,0.9,2
34,102,3,6,0.4,0
54,128,12,13,0.1,0
65,93,3,2,0.6,2
65,155,2,4,0.4,2
54,102,7,7,0.9,1
34,119,4,1,0.6,0
75,93,13,12,0.1,1
75,128,9,12,0.3,2
44,75,0,2,0.7,0
49,137,11,9,1.0,0
60,111,6,5,0.4,2
65,119,10,2,0.9,1
44,84,5,13,0.3,0
39,146,10,6,0.2,1
80,93,1,10,0.6,2
75,146,3,7,0.7,1
34,111,12,4,0.2,0
54,128,3,10,0.5,0
65,75,8,0,1.0,2
70,137,5,9,0.1,0
49,84,10,5,0.6,1
34,146,1,12,0.8,2
75,111,9,2,0.4,1
80,155,12,0,0.5,0
39,102,4,11,1.0,1
44,119,8,5,0.7,2
60,84,2,8,0.3,1
60,137,7,11,0.6,0
49,111,2,0,0.1,2
44,128,13,7,0.3,2
80,75,4,3,0.9,0
70,128,0,6,0.9,1
34,93,8,9,0.5,2
54,155,6,3,0.2,1
65,102,12,13,0.8,0
65,137,6,0,0.9,1
54,102,11,11,0.4,2
39,128,0,3,0.1,1
70,75,9,7,0.6,0
80,119,13,9,0.7,1
44,93,4,6,0.3,2
49,155,7,13,0.4,1
60,102,2,3,1.0,0
60,128,8,5,0.3,0
44,75,3,9,0.9,1
39,146,12,2,0.6,2
80,111,3,12,0.2,1
75,146,1,11,0.2,0
34,93,10,1,0.7,2
49,119,5,8,1.0,2
70,84,10,5,0.5,0
65,119,2,13,0.7,2
54,84,7,3,0.1,0
34,155,4,10,0.4,0
75,102,13,6,0.8,2
80,146,9,4,1.0,1
39,111,1,7,0.5,0
44,137,11,0,0.3,1
65,84,5,10,0.7,2
60,155,12,8,0.1,2
49,102,6,4,0.6,1
44,119,9,12,0.9,0
75,93,0,1,0.3,2
70,128,5,2,0.5,2
34,75,13,12,0.9,1
54,137,1,5,0.8,0
65,111,7,9,0.2,1
65,128,12,10,1.0,1
54,75,3,0,0.5,0
34,137,8,7,0.3,0
70,102,3,4,0.7,2
75,155,5,6,0.6,1
44,102,10,10,0.1,0
49,119,1,2,0.4,1
60,84,10,13,0.8,2
60,146,0,8,0.5,2
44,111,9,5,1.0,0
39,137,6,13,0.8,0
80,75,11,2,0.2,2
75,119,7,1,0.1,2
34,84,2,11,0.6,1
54,146,13,4,0.9,0
70,93,4,8,0.3,1
70,155,8,3,0.7,1
49,93,0,13,0.2,2
34,119,12,6,0.5,1
75,84,6,9,1.0,0
80,137,2,7,0.8,0
39,75,7,3,0.4,2
49,146,5,11,0.1,2
60,111,13,0,0.7,0
60,128,4,5,0.2,0
49,93,12,8,0.8,1
39,155,2,1,0.9,2
80,102,8,11,0.5,1
70,146,11,12,0.3,0
39,111,6,1,0.9,1
54,128,9,9,0.6,2
65,75,0,6,0.1,1
65,146,11,9,0.6,1
54,93,5,6,0.1,0
39,119,9,13,0.4,1
70,84,1,3,0.9,2
80,128,4,0,1.0,2
44,75,13,10,0.4,0
49,146,2,3,0.3,0
60,111,7,7,0.7,2
60,119,1,11,0.2,2
49,93,7,1,0.6,1
39,155,5,8,0.9,0
80,102,13,4,0.3,1
75,137,8,5,0.5,2
34,102,0,9,1.0,0
49,128,11,1,0.7,0
70,75,6,12,0.2,1
70,128,7,4,0.8,1
54,75,2,7,0.4,2
34,137,13,0,0.1,1
75,111,4,10,0.7,0
80,155,0,13,0.7,1
39,102,9,2,0.3,2
44,128,6,10,0.5,1
65,93,11,6,1.0,0
60,146,5,2,0.3,0
49,111,10,12,0.9,2
44,137,1,5,0.6,2
75,84,10,8,0.1,0
70,119,12,8,0.2,0
34,84,3,4,0.8,1
54,155,8,11,0.9,2
65,102,3,1,0.5,1
65,119,4,6,0.7,0
54,84,13,10,0.3,2
34,155,1,2,0.4,2
75,93,7,13,1.0,0
75,146,12,10,0.8,1
44,111,6,0,0.4,2
49,137,8,7,0.1,1
60,75,0,4,0.6,0
65,155,9,1,0.2,0
44,102,0,12,0.8,1
39,119,11,4,1.0,2
80,84,6,7,0.5,1
75,128,2,8,0.3,0
34,75,8,5,0.9,1
54,137,4,12,0.6,2
65,102,12,2,0.1,1
70,146,1,7,1.0,1
54,111,10,3,0.5,0
34,128,5,11,0.3,1
75,75,10,0,0.7,2
80,128,8,3,0.7,2
39,93,3,13,0.1,0
44,155,12,6,0.4,1
60,102,3,9,0.8,2
60,137,13,12,0.5,2
49,84,4,2,0.9,1
44,146,7,9,0.8,0
80,111,2,5,0.2,1
70,155,6,5,0.1,2
39,93,11,8,0.6,0
54,119,0,0,0.9,0
65,84,9,11,0.4,2
65,137,0,2,0.3,2
54,75,9,12,0.7,0
34,146,6,5,1.0,0
70,111,11,9,0.4,2
80,146,7,8,0.4,2
44,93,1,5,0.8,1
49,119,13,11,0.6,0
60,84,5,0,0.1,1
60,137,12,3,0.8,2
44,102,4,7,0.2,0
39,128,8,0,0.5,0
80,75,3,11,1.0,2
75,119,5,13,0.9,1
34,84,11,3,0.3,0
49,155,1,10,0.2,1
70,102,9,6,0.6,2
65,155,3,12,0.5,0
54,102,12,1,1.0,1
34,128,3,8,0.7,2
75,93,8,4,0.2,1
80,128,10,5,0.1,0
39,75,5,9,0.7,2
44,146,10,2,0.8,2
65,111,1,12,0.4,0
60,119,9,10,0.9,1
49,84,0,6,0.5,2
44,155,11,13,0.2,1
75,93,6,2,0.8,0
75,146,2,0,0.6,1
34,111,7,10,0.1,2
54,137,4,4,0.4,1
65,75,13,7,0.9,0
65,146,8,13,0.1,0
54,111,2,2,0.6,1
34,128,12,8,0.8,2
70,75,4,5,0.4,1
80,119,1,4,0.4,0
44,84,10,8,1.0,1
49,146,6,1,0.7,2
60,93,10,11,0.3,1
65,128,6,7,0.6,1
44,75,12,4,0.2,2
39,137,0,10,0.3,1
80,102,8,0,0.9,0
75,155,13,2,1.0,0
34,102,4,13,0.5,2
54,119,7,6,0.2,2
70,93,2,10,0.7,0
70,119,11,1,0.4,2
49,93,6,11,0.8,0
34,155,9,4,0.6,0
75,102,0,8,0.1,2
80,137,4,9,0.3,2
39,111,13,6,0.7,1
49,128,2,12,1.0,0
60,75,7,1,0.5,1
60,155,3,6,0.9,2
49,102,8,9,0.3,0
39,119,3,3,0.1,1
80,84,12,13,0.6,2
70,137,10,11,0.8,1
39,84,1,0,0.2,0
54,146,10,7,0.5,1
65,111,5,3,1.0,2
65,146,2,12,0.7,0
54,111,8,1,0.3,2
39,137,4,8,0.4,2
70,84,12,4,1.0,1
80,119,10,5,0.9,0
39,84,1,8,0.4,1
49,155,11,2,0.1,2
60,102,5,13,0.6,1
60,128,12,10,0.2,0
44,75,6,6,0.7,2
39,137,8,13,1.0,2
80,111,0,2,0.5,0
75,155,4,0,0.3,1
34,102,13,10,0.9,2
49,119,2,4,0.6,1
70,93,7,7,0.2,0
70,119,6,1,1.0,2
54,93,11,12,0.5,1
34,155,0,6,0.3,0
75,102,9,9,0.7,1
80,137,13,8,0.7,2
39,102,4,4,0.1,0
44,128,7,11,0.4,0
65,75,2,1,0.8,2
60,146,8,3,0.5,1
49,93,3,7,0.9,0
44,119,12,0,0.8,1
80,84,3,11,0.2,2
70,128,1,13,0.1,1
34,75,10,3,0.6,0
54,146,5,9,0.9,1
65,111,10,6,0.3,2
65,137,9,1,0.6,2
54,75,0,11,0.1,1
34,146,11,5,0.4,0
75,111,6,8,0.8,1
75,155,1,9,1.0,2
44,93,7,5,0.5,1
49,119,5,12,0.3,0
60,84,13,2,0.7,1
65,146,4,6,0.1,1
44,111,12,10,0.6,0
39,128,3,3,0.9,1
80,75,8,13,0.3,2
75,128,11,11,0.5,2
34,93,5,0,1.0,0
54,155,9,7,0.8,0
65,102,1,3,0.2,2
70,155,12,12,0.8,0
49,102,3,2,0.4,2
34,119,8,9,0.1,2
75,93,3,5,0.7,0
80,128,5,4,0.7,0
39,75,10,8,0.3,1
44,137,1,1,0.5,2
60,102,10,12,1.0,1
60,119,0,7,0.4,0
49,84,9,4,0.9,2
44,146,6,10,0.6,2
80,93,11,0,0.1,0
70,146,7,2,0.2,1
34,111,2,13,0.8,2
54,137,13,6,0.9,1
65,75,4,10,0.5,0
65,119,13,4,0.1,1
54,84,4,7,0.6,2
39,155,7,0,0.8,1
70,93,2,10,0.4,0
80,146,6,13,0.4,0
44,111,12,2,1.0,2
49,137,0,10,0.7,2
60,84,8,6,0.3,0
60,155,0,2,0.6,0
44,102,9,12,0.2,1
39,128,6,5,0.3,2
80,93,11,8,0.9,1
75,128,8,7,1.0,0
34,75,2,4,0.5,2
54,146,12,12,0.2,2
70,111,4,1,0.8,1
65,137,10,9,0.4,1
54,102,1,6,0.8,0
34,128,10,13,0.7,1
75,75,5,3,0.1,2
80,119,3,0,0.2,1
39,84,8,11,0.7,0
44,155,3,3,1.0,1
65,102,12,7,0.5,2
60,137,4,11,0.9,2
49,75,13,0,0.4,0
44,146,2,8,0.1,0
75,111,7,5,0.6,2
75,155,11,5,0.8,2
34,93,6,9,0.2,1
54,119,9,2,0.5,0
65,84,0,12,0.9,1
65,155,5,7,0.3,2
54,93,11,3,0.7,0
34,119,1,10,1.0,0
70,84,9,0,0.4,2
75,137,13,3,0.4,1
44,84,4,13,0.9,0
49,146,7,6,0.6,1
60,111,2,9,0.1,2
60,128,7,12,0.7,2
44,93,1,1,0.2,1
39,155,13,9,0.5,0
80,102,5,5,1.0,1
75,137,0,4,0.9,2
34,111,9,8,0.3,1
54,128,6,1,0.2,0
70,75,11,11,0.6,1
70,128,2,6,0.5,1
49,75,7,10,1.0,2
34,137,4,2,0.7,1
75,111,13,13,0.3,0
80,155,9,10,0.1,0
39,102,0,0,0.7,2
49,119,11,7,0.8,1
60,93,6,3,0.4,0
60,146,10,1,1.0,0
49,111,5,11,0.5,1
44,128,10,4,0.2,2
80,75,1,8,0.8,1
70,119,3,8,0.6,0
39,84,12,5,0.1,2
54,146,3,12,0.3,2
65,93,8,2,0.9,0
65,128,3,13,0.4,1
54,75,12,2,0.8,0
39,146,3,10,0.6,1
70,111,8,6,0.1,2
80,155,10,4,0.3,1
39,102,5,7,0.7,0
49,128,10,0,1.0,1
60,93,1,10,0.4,2
60,146,9,8,0.9,2
49,111,0,4,0.3,1
39,137,11,11,0.2,0
80,75,6,1,0.6,1
75,119,2,2,0.8,2
34,84,7,13,0.2,0
49,155,4,5,0.5,0
70,93,13,8,1.0,2
70,146,0,0,0.1,0
54,93,8,11,0.7,2
34,119,6,3,0.8,2
75,84,12,7,0.4,0
80,137,7,9,0.5,1
39,75,2,6,1.0,2
44,146,13,13,0.7,1
60,111,4,3,0.2,0
60,119,12,6,0.6,0
49,84,4,9,0.1,2
44,155,8,1,0.4,2
75,102,2,12,0.9,0
70,137,6,11,0.9,0
34,102,11,1,0.5,1
54,128,0,8,0.2,2
65,75,9,5,0.8,1
65,137,11,3,0.4,1
54,111,6,13,1.0,2
34,128,9,6,0.7,2
70,75,0,10,0.3,0
75,119,4,7,0.1,1
44,93,13,3,0.6,2
49,155,2,11,0.9,1
60,102,7,0,0.4,0
65,137,3,5,1.0,0
44,84,8,8,0.5,2
39,146,3,1,0.2,2
80,111,12,11,0.8,0
75,155,10,12,0.6,0
34,102,1,2,0.2,1
54,119,10,9,0.3,2
65,84,5,5,0.9,1
70,119,7,10,0.3,1
54,84,2,0,0.7,0
34,146,13,7,1.0,1
75,93,4,4,0.5,2
80,146,1,6,0.4,2
39,111,9,10,0.8,0
44,137,5,3,0.6,0
60,75,11,13,0.1,2
60,155,6,9,0.8,2
49,102,12,5,0.2,1
44,119,0,12,0.5,0
80,93,9,2,1.0,1
70,128,13,1,0.9,2
39,75,5,12,0.3,1
54,137,7,4,0.1,0
65,102,1,8,0.6,1
65,155,7,5,1.0,2
54,102,2,9,0.4,0
34,128,13,2,0.3,0
70,93,4,12,0.7,2
80,128,0,12,0.6,2
44,75,9,1,0.1,1
49,137,6,7,0.4,0
60,111,11,4,0.9,1
60,119,5,0,0.5,1
44,84,10,10,1.0,0
39,155,1,4,0.7,1
80,102,10,7,0.2,2
75,146,12,10,0.2,1
34,111,3,6,0.6,0
49,137,8,13,0.9,1
70,84,3,2,0.3,2
70,128,10,8,0.7,0
54,75,5,5,0.3,1
34,146,9,11,0.5,2
75,111,1,0,1.0,1
80,146,4,1,0.8,0
39,93,12,12,0.4,1
44,119,2,5,0.1,2
65,84,8,9,0.7,0
60,137,2,13,0.2,1
49,111,7,3,0.8,2
44,128,4,9,0.9,1
75,75,13,6,0.5,0
75,119,8,3,0.3,0
34,93,0,7,0.9,2
54,155,12,0,0.6,2
65,102,6,11,0.1,0
65,128,1,9,0.8,0
54,93,10,5,0.4,1
34,155,5,12,0.1,2
70,102,10,1,0.6,1
80,137,8,1,0.7,0
44,111,3,11,0.3,2
49,128,12,4,0.5,2
60,75,3,8,1.0,0
65,155,13,11,0.3,1
44,93,4,0,0.9,2
39,119,7,7,0.6,1
80,84,2,3,0.2,0
75,137,6,6,0.2,0
34,84,11,9,0.8,2
54,146,0,3,1.0,2
70,111,9,13,0.5,0
70,146,5,4,0.7,2
49,111,13,8,0.1,1
34,137,1,1,0.4,0
75,75,7,11,0.8,1
80,119,11,12,1.0,2
39,84,6,2,0.5,1
49,155,9,8,0.2,0
60,93,0,5,0.7,1
60,128,9,2,0.1,2
49,75,1,13,0.6,0
39,137,11,6,0.9,0
80,102,5,10,0.3,2
70,155,2,7,0.5,1
39,102,8,3,0.9,0
54,119,3,10,0.8,1
65,84,12,0,0.2,2
65,155,4,2,0.2,1
54,102,13,13,0.6,0
39,119,2,6,0.9,1
70,84,7,10,0.3,2
80,128,11,7,0.5,1
39,75,6,4,1.0,0
49,137,9,10,0.7,1
60,102,0,0,0.2,2
60,119,10,4,0.6,2
49,84,1,7,0.1,0
39,146,10,1,0.4,0
80,93,5,12,0.8,2
75,146,3,12,1.0,2
34,111,8,2,0.4,1
49,137,3,9,0.3,0
70,75,12,5,0.7,1
70,137,0,11,0.3,1
54,84,10,0,0.9,2
34,146,5,7,0.6,1
75,111,10,3,0.1,0
80,155,8,6,0.2,0
39,93,2,9,0.8,2
44,119,12,3,1.0,2
65,84,4,13,0.5,0
60,137,13,9,0.8,0
49,111,4,5,0.4,1
44,128,7,12,0.1,2
80,75,2,2,0.6,1
70,128,6,0,0.7,0
34,93,12,11,0.3,2
54,155,0,5,0.5,2
65,102,8,8,1.0,0
65,119,10,13,0.2,1
54,93,5,3,0.8,2
34,155,10,9,1.0,1
75,102,1,6,0.5,0
75,137,3,3,0.3,0
44,111,12,7,0.9,2
49,128,3,0,0.6,1
60,75,8,10,0.2,0
65,146,2,8,0.7,0
44,93,7,4,0.3,1
39,119,4,11,0.4,2
80,84,13,1,1.0,1
75,128,9,1,0.8,0
34,75,0,12,0.4,2
54,146,11,6,0.1,2
70,111,6,9,0.6,0
70,146,7,0,0.5,2
49,111,1,10,0.9,0
34,137,13,4,0.8,0
75,84,5,7,0.2,2
80,119,0,10,0.1,1
39,84,9,6,0.6,0
44,155,6,13,0.9,1
60,102,11,2,0.4,2
60,128,5,5,1.0,2
49,75,11,8,0.5,1
44,137,1,2,0.2,0
80,111,9,12,0.7,1
70,155,12,11,0.7,2
34,102,3,1,0.1,1
54,128,7,8,0.4,0
65,93,2,4,0.8,1
65,128,8,8,0.8,2
54,75,3,5,0.2,1
39,137,12,13,0.5,0
